Team,TeamID,Season,Points,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,Games,Target
Marshall,1267,2018,83.60606060606061,28.96969696969697,61.96969696969697,10.06060606060606,28.272727272727273,15.606060606060606,20.363636363636363,8.030303030303031,27.727272727272727,16.96969696969697,13.151515151515152,6.575757575757576,5.9393939393939394,17.363636363636363,33.0,1
Michigan St,1277,2018,80.96969696969697,28.575757575757574,56.72727272727273,8.393939393939394,20.333333333333332,15.424242424242424,20.545454545454547,11.06060606060606,29.78787878787879,19.333333333333332,13.181818181818182,4.090909090909091,7.363636363636363,18.060606060606062,33.0,1
Nevada,1305,2018,83.08823529411765,28.323529411764707,60.470588235294116,9.705882352941176,24.41176470588235,16.735294117647058,22.41176470588235,9.470588235294118,26.558823529411764,16.441176470588236,9.941176470588236,6.264705882352941,4.088235294117647,17.264705882352942,34.0,1
North Carolina,1314,2018,81.97142857142858,29.942857142857143,65.11428571428571,8.285714285714286,22.742857142857144,13.8,18.62857142857143,14.057142857142857,28.428571428571427,18.228571428571428,12.028571428571428,5.6571428571428575,4.257142857142857,15.714285714285714,35.0,1
Purdue,1345,2018,81.1470588235294,28.176470588235293,56.705882352941174,9.588235294117647,22.823529411764707,15.205882352941176,20.470588235294116,8.441176470588236,26.58823529411765,16.705882352941178,10.676470588235293,5.823529411764706,5.029411764705882,15.529411764705882,34.0,1
Syracuse,1393,2018,67.54545454545455,22.757575757575758,54.42424242424242,5.848484848484849,18.181818181818183,16.181818181818183,21.848484848484848,12.090909090909092,25.333333333333332,10.969696969696969,12.575757575757576,7.242424242424242,5.575757575757576,16.303030303030305,33.0,1
Texas A&M,1401,2018,75.0,27.71875,60.65625,6.59375,20.125,12.96875,19.4375,12.5625,28.78125,15.46875,13.5625,5.59375,5.90625,16.75,32.0,1
UMBC,1420,2018,72.48387096774194,25.612903225806452,58.45161290322581,9.838709677419354,25.774193548387096,11.419354838709678,17.580645161290324,9.709677419354838,24.35483870967742,14.870967741935484,11.67741935483871,7.387096774193548,2.5483870967741935,16.516129032258064,31.0,1
West Virginia,1452,2018,79.61764705882354,27.764705882352942,64.0,8.794117647058824,24.91176470588235,15.294117647058824,19.970588235294116,14.0,23.88235294117647,15.058823529411764,11.323529411764707,8.029411764705882,5.264705882352941,21.38235294117647,34.0,1
Xavier,1462,2018,84.27272727272727,28.87878787878788,58.84848484848485,7.818181818181818,21.181818181818183,18.696969696969695,23.666666666666668,9.787878787878787,28.606060606060606,16.636363636363637,12.424242424242424,5.848484848484849,2.9393939393939394,16.939393939393938,33.0,1
Auburn,1120,2019,78.88235294117646,27.029411764705884,60.44117647058823,11.411764705882353,29.970588235294116,13.411764705882353,18.735294117647058,11.735294117647058,21.941176470588236,14.411764705882353,12.147058823529411,9.294117647058824,4.764705882352941,18.38235294117647,34.0,1
Baylor,1124,2019,71.65625,25.5,57.90625,7.9375,23.375,12.71875,18.875,13.375,24.59375,13.84375,13.28125,6.125,4.75,18.78125,32.0,1
Florida,1196,2019,68.26470588235294,23.941176470588236,56.088235294117645,8.147058823529411,24.352941176470587,12.235294117647058,17.029411764705884,10.617647058823529,22.852941176470587,12.235294117647058,11.764705882352942,7.176470588235294,3.7058823529411766,17.147058823529413,34.0,1
Florida St,1199,2019,74.91176470588235,25.852941176470587,58.35294117647059,7.5,22.352941176470587,15.705882352941176,21.205882352941178,11.441176470588236,25.941176470588236,12.882352941176471,13.5,6.970588235294118,4.264705882352941,19.147058823529413,34.0,1
Gonzaga,1211,2019,88.84848484848484,32.18181818181818,60.515151515151516,7.787878787878788,21.333333333333332,16.696969696969695,21.757575757575758,9.545454545454545,29.09090909090909,18.21212121212121,10.363636363636363,7.545454545454546,5.484848484848484,16.060606060606062,33.0,1
Kansas,1242,2019,75.38235294117646,27.294117647058822,59.05882352941177,7.235294117647059,20.647058823529413,13.558823529411764,19.441176470588236,10.382352941176471,27.676470588235293,13.323529411764707,13.382352941176471,6.852941176470588,3.9411764705882355,16.91176470588235,34.0,1
Kentucky,1246,2019,76.72727272727273,26.606060606060606,55.60606060606061,6.03030303030303,16.575757575757574,17.484848484848484,23.636363636363637,11.606060606060606,26.818181818181817,13.848484848484848,12.636363636363637,6.03030303030303,5.0606060606060606,16.303030303030305,33.0,1
LSU,1261,2019,81.375,28.5,61.71875,6.84375,21.1875,17.53125,23.25,13.5,25.28125,13.125,13.21875,9.09375,4.3125,18.6875,32.0,1
Maryland,1268,2019,71.34375,25.21875,55.53125,7.25,20.53125,13.65625,18.25,10.96875,28.1875,13.21875,13.1875,4.34375,4.75,15.46875,32.0,1
Michigan,1276,2019,70.38235294117646,25.764705882352942,57.205882352941174,8.058823529411764,23.0,10.794117647058824,15.470588235294118,8.294117647058824,26.558823529411764,13.970588235294118,8.823529411764707,6.147058823529412,4.205882352941177,14.088235294117647,34.0,1
Michigan St,1277,2019,78.82352941176471,27.764705882352942,57.1764705882353,8.294117647058824,21.61764705882353,15.0,20.0,10.823529411764707,30.08823529411765,18.941176470588236,12.852941176470589,5.235294117647059,5.470588235294118,16.91176470588235,34.0,1
Minnesota,1278,2019,70.79411764705883,24.705882352941178,56.529411764705884,5.235294117647059,16.294117647058822,16.147058823529413,23.764705882352942,11.441176470588236,25.58823529411765,14.882352941176471,12.0,4.794117647058823,4.0,16.176470588235293,34.0,1
Murray St,1293,2019,81.58620689655173,29.517241379310345,60.48275862068966,7.689655172413793,22.344827586206897,14.862068965517242,20.03448275862069,10.931034482758621,26.75862068965517,17.275862068965516,12.275862068965518,7.241379310344827,4.413793103448276,16.275862068965516,29.0,1
Purdue,1345,2019,76.1875,26.78125,60.0,9.71875,26.6875,12.90625,17.625,12.21875,24.5625,14.4375,10.6875,6.5,4.03125,17.5,32.0,1
Villanova,1437,2019,74.47058823529412,24.705882352941178,56.23529411764706,10.617647058823529,30.08823529411765,14.441176470588236,19.852941176470587,10.5,24.91176470588235,14.264705882352942,11.294117647058824,5.411764705882353,3.0294117647058822,16.41176470588235,34.0,1
Wofford,1459,2019,81.2,29.3,60.1,10.866666666666667,26.133333333333333,11.733333333333333,16.633333333333333,10.3,24.433333333333334,14.7,11.233333333333333,6.133333333333334,2.933333333333333,17.5,30.0,1
Buffalo,1138,2019,84.81818181818181,30.272727272727273,65.75757575757575,9.696969696969697,28.87878787878788,14.575757575757576,21.181818181818183,12.575757575757576,28.515151515151516,16.636363636363637,11.727272727272727,7.242424242424242,4.090909090909091,18.333333333333332,33.0,1
Duke,1181,2019,83.5,30.5,63.911764705882355,7.264705882352941,24.058823529411764,15.235294117647058,22.08823529411765,13.382352941176471,28.38235294117647,15.911764705882353,13.117647058823529,9.470588235294118,6.823529411764706,15.852941176470589,34.0,1
Houston,1222,2019,75.61764705882354,26.529411764705884,59.705882352941174,9.205882352941176,25.61764705882353,13.352941176470589,19.029411764705884,12.5,28.41176470588235,14.852941176470589,11.352941176470589,6.4411764705882355,4.5,19.058823529411764,34.0,1
Iowa,1234,2019,78.3030303030303,26.12121212121212,57.39393939393939,8.090909090909092,22.393939393939394,17.96969696969697,24.272727272727273,10.333333333333334,25.393939393939394,15.727272727272727,12.151515151515152,6.181818181818182,3.272727272727273,16.03030303030303,33.0,1
Liberty,1251,2019,72.19354838709677,26.387096774193548,54.54838709677419,8.387096774193548,22.903225806451612,11.03225806451613,14.161290322580646,7.645161290322581,24.129032258064516,14.129032258064516,11.161290322580646,6.161290322580645,2.4516129032258065,15.612903225806452,31.0,1
North Carolina,1314,2019,86.06060606060606,31.0,66.87878787878788,8.757575757575758,23.96969696969697,15.303030303030303,20.636363636363637,13.06060606060606,30.484848484848484,19.0,13.06060606060606,7.181818181818182,3.5454545454545454,17.151515151515152,33.0,1
Ohio St,1326,2019,69.63636363636364,24.151515151515152,55.27272727272727,7.545454545454546,21.96969696969697,13.787878787878787,18.78787878787879,9.393939393939394,25.363636363636363,14.242424242424242,12.545454545454545,5.909090909090909,2.515151515151515,17.90909090909091,33.0,1
Oklahoma,1328,2019,71.15625,25.9375,58.25,6.625,19.34375,12.65625,18.3125,9.21875,28.375,12.6875,12.1875,5.9375,3.09375,15.75,32.0,1
Oregon,1332,2019,70.48571428571428,25.314285714285713,56.31428571428572,7.6,22.142857142857142,12.257142857142858,17.057142857142857,9.714285714285714,24.714285714285715,13.342857142857143,11.8,7.771428571428571,4.228571428571429,17.771428571428572,35.0,1
Tennessee,1397,2019,81.66666666666667,29.696969696969695,59.96969696969697,6.909090909090909,19.09090909090909,15.363636363636363,20.03030303030303,10.272727272727273,26.90909090909091,18.09090909090909,11.181818181818182,5.878787878787879,5.2727272727272725,17.515151515151516,33.0,1
Texas Tech,1403,2019,73.09375,26.15625,55.46875,7.25,19.71875,13.53125,18.59375,8.84375,25.4375,14.03125,12.375,7.375,4.90625,17.78125,32.0,1
UC Irvine,1414,2019,72.47058823529412,26.941176470588236,58.970588235294116,6.794117647058823,18.88235294117647,11.794117647058824,16.852941176470587,11.647058823529411,28.38235294117647,13.235294117647058,11.529411764705882,5.5,4.264705882352941,18.5,34.0,1
UCF,1416,2019,72.12903225806451,24.677419354838708,53.29032258064516,6.806451612903226,19.225806451612904,15.96774193548387,24.741935483870968,9.806451612903226,26.93548387096774,13.258064516129032,11.903225806451612,5.741935483870968,4.483870967741935,16.903225806451612,31.0,1
Virginia,1438,2019,71.84375,25.625,53.59375,8.46875,20.71875,12.125,16.25,8.875,25.75,14.5,9.03125,5.625,3.8125,14.65625,32.0,1
Virginia Tech,1439,2019,74.0,25.75,54.15625,9.59375,24.34375,12.90625,17.03125,8.90625,23.6875,15.34375,11.375,6.65625,2.3125,15.28125,32.0,1
Washington,1449,2019,69.82352941176471,24.558823529411764,54.26470588235294,7.470588235294118,21.58823529411765,13.235294117647058,19.058823529411764,9.470588235294118,22.11764705882353,11.676470588235293,13.352941176470589,9.0,5.735294117647059,18.41176470588235,34.0,1
Drake,1179,2021,76.22222222222223,29.296296296296298,60.03703703703704,6.888888888888889,18.814814814814813,10.74074074074074,15.11111111111111,8.777777777777779,24.037037037037038,13.25925925925926,9.444444444444445,6.851851851851852,2.7777777777777777,15.851851851851851,27.0,1
Norfolk St,1313,2021,75.14285714285714,25.476190476190474,59.333333333333336,7.9523809523809526,21.333333333333332,16.238095238095237,22.904761904761905,8.285714285714286,24.714285714285715,12.238095238095237,12.619047619047619,6.333333333333333,3.1904761904761907,20.238095238095237,21.0,1
TX Southern,1411,2021,73.56521739130434,26.391304347826086,59.30434782608695,4.565217391304348,16.347826086956523,16.217391304347824,23.0,10.26086956521739,26.130434782608695,11.73913043478261,14.826086956521738,7.043478260869565,4.6521739130434785,18.434782608695652,23.0,1
UCLA,1417,2021,72.84615384615384,26.384615384615383,57.11538461538461,6.653846153846154,18.115384615384617,13.423076923076923,18.615384615384617,8.76923076923077,24.192307692307693,13.615384615384615,10.884615384615385,5.076923076923077,2.6538461538461537,15.961538461538462,26.0,1
Arkansas,1116,2021,82.39285714285714,29.464285714285715,64.78571428571429,7.857142857142857,23.178571428571427,15.607142857142858,21.178571428571427,10.571428571428571,26.142857142857142,14.964285714285714,12.821428571428571,8.071428571428571,5.178571428571429,16.928571428571427,28.0,1
Baylor,1124,2021,84.375,31.083333333333332,63.041666666666664,10.333333333333334,24.708333333333332,11.875,17.041666666666668,11.333333333333334,22.375,17.041666666666668,12.166666666666666,8.958333333333334,3.75,17.166666666666668,24.0,1
Florida,1196,2021,73.95652173913044,26.304347826086957,56.65217391304348,6.826086956521739,19.130434782608695,14.521739130434783,19.17391304347826,8.521739130434783,22.956521739130434,11.826086956521738,13.956521739130435,7.304347826086956,5.434782608695652,18.52173913043478,23.0,1
Houston,1222,2021,76.3076923076923,26.653846153846153,60.80769230769231,9.115384615384615,25.692307692307693,13.884615384615385,18.692307692307693,12.846153846153847,24.76923076923077,13.692307692307692,10.153846153846153,7.846153846153846,4.653846153846154,19.0,26.0,1
Illinois,1228,2021,81.41379310344827,29.344827586206897,58.86206896551724,6.793103448275862,18.06896551724138,15.931034482758621,23.06896551724138,9.448275862068966,28.275862068965516,16.310344827586206,12.758620689655173,5.724137931034483,2.8275862068965516,17.93103448275862,29.0,1
Loyola-Chicago,1260,2021,70.53846153846153,25.96153846153846,52.19230769230769,6.884615384615385,19.307692307692307,11.73076923076923,16.0,6.423076923076923,23.692307692307693,15.538461538461538,11.384615384615385,7.115384615384615,2.3076923076923075,14.346153846153847,26.0,1
North Texas,1317,2021,68.2,25.08,53.28,7.4,19.84,10.64,14.48,7.28,23.32,13.04,12.56,6.84,3.0,15.84,25.0,1
Oklahoma St,1329,2021,77.07142857142857,27.678571428571427,59.214285714285715,6.392857142857143,18.892857142857142,15.321428571428571,21.5,9.321428571428571,25.928571428571427,13.214285714285714,15.678571428571429,7.285714285714286,4.392857142857143,16.785714285714285,28.0,1
Oral Roberts,1331,2021,79.3913043478261,27.26086956521739,61.0,10.869565217391305,28.043478260869566,14.0,16.956521739130434,6.565217391304348,23.652173913043477,11.608695652173912,11.173913043478262,6.217391304347826,4.086956521739131,17.91304347826087,23.0,1
Oregon St,1333,2021,69.10714285714286,23.857142857142858,56.07142857142857,6.892857142857143,19.892857142857142,14.5,19.071428571428573,9.214285714285714,21.535714285714285,14.178571428571429,11.0,5.821428571428571,3.1785714285714284,19.0,28.0,1
Rutgers,1353,2021,69.96153846153847,26.76923076923077,59.38461538461539,6.038461538461538,19.423076923076923,10.384615384615385,16.423076923076923,8.384615384615385,24.692307692307693,13.807692307692308,10.807692307692308,7.8076923076923075,5.230769230769231,17.653846153846153,26.0,1
Syracuse,1393,2021,75.84,27.04,61.28,8.12,23.88,13.64,17.4,9.04,23.32,15.28,10.56,8.72,4.92,14.52,25.0,1
Texas Tech,1403,2021,73.03703703703704,25.40740740740741,57.370370370370374,6.222222222222222,17.962962962962962,16.0,22.51851851851852,10.37037037037037,22.22222222222222,12.962962962962964,10.555555555555555,7.2592592592592595,4.074074074074074,17.37037037037037,27.0,1
Villanova,1437,2021,75.54545454545455,26.40909090909091,58.72727272727273,9.227272727272727,26.181818181818183,13.5,17.636363636363637,7.863636363636363,23.363636363636363,15.272727272727273,8.454545454545455,5.318181818181818,1.4545454545454546,15.5,22.0,1
West Virginia,1452,2021,77.29629629629629,26.333333333333332,61.48148148148148,7.2592592592592595,20.333333333333332,17.37037037037037,24.22222222222222,11.88888888888889,23.0,13.814814814814815,11.62962962962963,7.481481481481482,2.8518518518518516,16.37037037037037,27.0,1
Wisconsin,1458,2021,69.62068965517241,24.517241379310345,58.275862068965516,8.551724137931034,23.79310344827586,12.03448275862069,15.689655172413794,6.655172413793103,24.06896551724138,13.310344827586206,8.586206896551724,5.862068965517241,3.793103448275862,16.24137931034483,29.0,1
Arkansas,1116,2022,76.93939393939394,26.636363636363637,60.60606060606061,6.363636363636363,20.757575757575758,17.303030303030305,22.96969696969697,9.696969696969697,25.484848484848484,14.090909090909092,12.151515151515152,7.7272727272727275,4.181818181818182,16.848484848484848,33.0,1
Baylor,1124,2022,76.5,28.21875,60.875,7.9375,22.96875,12.125,17.375,10.96875,22.75,15.84375,12.0,8.8125,3.40625,15.84375,32.0,1
Creighton,1166,2022,69.03030303030303,25.757575757575758,57.18181818181818,6.696969696969697,21.848484848484848,10.818181818181818,14.848484848484848,8.242424242424242,27.393939393939394,13.151515151515152,13.363636363636363,5.363636363636363,4.424242424242424,13.424242424242424,33.0,1
Gonzaga,1211,2022,87.82758620689656,32.93103448275862,62.44827586206897,8.379310344827585,22.137931034482758,13.586206896551724,18.620689655172413,8.344827586206897,30.0,18.20689655172414,11.620689655172415,6.655172413793103,5.862068965517241,15.413793103448276,29.0,1
Kansas,1242,2022,78.58823529411765,28.647058823529413,59.55882352941177,7.147058823529412,20.11764705882353,14.147058823529411,19.529411764705884,9.941176470588236,25.058823529411764,15.441176470588236,12.029411764705882,6.411764705882353,4.147058823529412,15.882352941176471,34.0,1
